;time;distance;speed;kin_energy
106;1,696;0,08963308540935094;2,786545529766229;23,29450796838046
107;1,712;0,04859310650699333;3,040872767036114;27,740721555905616
108;1,728;0,05426066715402604;3,2736253768432784;32,14986932373689
109;1,744;0,06640617441172168;3,5323048324306376;37,431532287638504
110;1,76;0,08999405535922915;3,9440704749287256;46,66707573361351
111;1,776;0,11981711063116152;4,596083374094393;63,37194714488069
112;1,792;0,14321441966506027;5,463559099442343;89,5514340992977
113;1,808;0,15225245482421618;6,022660612075067;108,81732254472126
114;1,824;0,14851414074087357;6,914812703448997;143,4439041713389
115;1,84;0,1364622658466435;7,648755548918795;175,51038434134819
116;1,856;0,12107889989589433;8,136904883598907;198,62766325420722
117;1,872;0,10399346133291268;8,26189957979251;204,77695399972697
118;1,888;0,0969525141499693;8,057751396924735;194,78207272392754
119;1,904;0,0726705579997842;7,427895489199057;165,52089419539107
120;1,92;0,045259253197550656;6,47259904610383;125,68361523487263
121;1,936;0,0812741656370584;5,872242125534052;103,44968274269002
122;1,952;0,13108756615331596;5,824253735415056;101,76579472348868
123;1,968;0,14351745538435387;6,02459798084773;108,88734249250363
124;1,984;0,11949096200131622;6,162968522529904;113,94654302908329
125;2,0;0,07358478103521136;5,954328048290983;106,36206751999413
126;2,016;0,02268810260907684;5,508056125159667;91,01604683372679
127;2,032;0,033879492322052285;5,406451117342718;87,68914105264898
128;2,048;0,06686613492643344;5,277807985997852;83,56577141118812
129;2,064;0,08223934581451872;4,8416631615443055;70,3251065095656
130;2,08;0,08031326166953998;4,277340003376326;54,886912513450156
131;2,096;0,06783428336763056;3,8161196584327035;43,6883077424296
132;2,112;0,05083483057904296;3,6129951007883427;39,1612007949617
133;2,128;0,03434778013205511;3,717099364386363;41,450483054164515
134;2,144;0,02000849819451725;3,5932512025333714;38,734362613522556
135;2,16;0,008702873088813831;3,073936364697483;28,347254322628732
136;2,176;0,010717275773255062;2,435346453614773;17,792737047402152
137;2,192;0,019673586353280897;1,8939207811481737;10,760807775794726
138;2,208;0,027242797213208485;1,5314967976265486;7,036447323421121
139;2,224;0,03151697955071202;1,3590159848735939;5,540773341425833
140;2,24;0,03272338613285612;1,344512467023603;5,423141321945686
141;2,256;0,032092055091564334;1,4524013678901024;6,328409200347123
142;2,272;0,0335431065943511;1,6741891670466853;8,408728101169421
143;2,288;0,03024185840850393;1,84851579771855;10,251031963245142
144;2,304;0,031164402769826988;1,9511123728662827;11,420518474655688
145;2,32;0,032160068407887446;1,9950165799616306;11,940273462965404
146;2,336;0,03390427701632937;2,0163317359046427;12,196781007648688
147;2,352;0,03640727949188184;2,0492236408959434;12,59795259122048
148;2,368;0,038174467907228254;2,1035308981786494;13,274526718776825
149;2,384;0,03770676331906519;2,1407064046493107;13,747871732719736
150;2,4;0,03506536752980068;2,1837734503751745;14,306599447690482
151;2,416;0,03322724785473512;2,202191710061854;14,548944983595462
152;2,432;0,031927104472532435;2,200111674924756;14,521474146420644
153;2,448;0,030673278272789817;2,1712634718574386;14,143155192667255
154;2,464;0,030075072734741644;2,11472591152583;13,416197042636256
155;2,48;0,02784833926825798;2,0225283343921667;12,271862590257458
156;2,496;0,02329248805945815;1,8938294481456754;10,759769935991262
157;2,512;0,022851258171050444;1,784774900299691;9,556264334219318
158;2,528;0,03051327579923204;1,7605430069469852;9,298535037929797
159;2,544;0,03906968133988298;1,8243160146911863;9,984386764376199
160;2,56;0,04201904330181733;1,9256174881646462;11,124008132176563
161;2,576;0,03867919337318192;2,0024399938650057;12,02929778709025
162;2,592;0,029272683512107323;2,015157353185089;12,1825774742878
163;2,608;0,017121623754772795;1,9600603504646845;11,525509732391226
164;2,624;0,015427572718998934;1,8937774446427957;10,759179029513392
165;2,64;0,03217048336596763;1,9085739407743636;10,927963462208952
166;2,656;0,041809209511781006;1,933034013737739;11,209861494801102
167;2,672;0,04989288526433404;2,003336174117352;12,040067479581449
168;2,688;0,05298726262036944;2,1310867923958123;13,624592750171615
169;2,704;0,05101078317375651;2,3251769679462515;16,21934379680317
170;2,72;0,045276152663405476;2,576556690344757;19,915933135680984
171;2,736;0,03933509883043388;2,79001674491114;23,352580310653657
172;2,752;0,036038035462549856;2,824548460059205;23,93422200966848
173;2,768;0,037806216420054495;2,788807450311647;23,332340984741247
174;2,784;0,04565271076288901;2,7509487494058873;22,703157065573446
175;2,8;0,06037027414216371;2,8168684951361933;23,804244356672527
176;2,816;0,07980607746280981;3,0739693370027403;28,3478624544992
177;2,832;0,1014767953770713;3,575760789803328;38,35819567768476
178;2,848;0,12271845826932475;4,32025507050771;55,99381162274275
179;2,864;0,13488013196909324;5,202773789316124;81,20656530838458
180;2,88;0,13345714668012348;6,056799952352452;110,05447698844999
181;2,896;0,12339371945119411;6,750916101355176;136,72460462260972
182;2,912;0,11057549457271265;7,199176998056506;155,4844483480377
183;2,928;0,09761137228827384;7,358152844712435;162,4272398584491
184;2,944;0,08626204263753556;7,2223068381094375;156,485148191407
185;2,96;0,07388105305150974;6,786258577236089;138,15991643133117
186;2,976;0,05143257722494567;6,041191124163345;109,48797059600994
187;2,992;0,03111366259378668;5,127410016249622;78,87100042421086
188;3,008;0,10319738368776606;4,947085589790444;73,4209674981368
189;3,024;0,13321899263993853;5,149259679676389;79,54462574622295
190;3,04;0,1275050587231738;5,41616759427371;88,004614227782
191;3,056;0,0891781363339692;5,442204145134724;88,85275787196471
192;3,072;0,03814682162382602;5,1231485073875485;78,7399518862418
193;3,088;0,020612860063562256;4,847972461303768;70,50851095667915
194;3,104;0,05427310567859556;5,054753203132419;76,65158983373236
195;3,12;0,0723691923403875;4,779501494673681;68,53090361276386
196;3,136;0,07318176002256299;4,243454774875686;54,02072527924578
